6	4	4	4	4	4	3	1	10	fc
6	4	4	4	4	4	3	3	29	fc
6	4	4	4	4	4	4	2	9	fc
6	4	4	4	4	4	4	4	4	fc
6	5	2	2	2	1	1	1	1	fc
6	5	2	2	2	2	2	1	4	fc
6	5	3	2	2	2	1	1	3	fc
6	5	3	2	2	2	2	2	6	fc
6	5	3	3	2	1	1	1	1	fc
6	5	3	3	2	2	2	1	12	fc
6	5	3	3	3	2	1	1	5	fc
6	5	3	3	3	2	2	2	20	fc
6	5	3	3	3	3	2	1	15	fc
6	5	3	3	3	3	3	2	18	fc
6	5	4	2	2	2	2	1	3	fc
6	5	4	3	2	2	1	1	3	fc
6	5	4	3	2	2	2	2	13	fc
6	5	4	3	3	1	1	1	1	fc
6	5	4	3	3	2	2	1	27	fc
6	5	4	3	3	3	1	1	6	fc
6	5	4	3	3	3	2	2	64	fc
6	5	4	3	3	3	3	1	20	fc
6	5	4	3	3	3	3	3	27	fc
6	5	4	4	2	2	2	1	4	fc
6	5	4	4	3	2	1	1	5	fc
6	5	4	4	3	2	2	2	31	fc
6	5	4	4	3	3	2	1	42	fc
6	5	4	4	3	3	3	2	109	fc
6	5	4	4	4	1	1	1	1	fc
6	5	4	4	4	2	2	1	12	fc
6	5	4	4	4	3	1	1	6	fc
6	5	4	4	4	3	2	2	65	fc
6	5	4	4	4	3	3	1	36	fc
6	5	4	4	4	3	3	3	86	fc
6	5	4	4	4	4	2	1	15	fc
6	5	4	4	4	4	3	2	79	fc
6	5	4	4	4	4	4	1	9	fc
6	5	4	4	4	4	4	3	43	fc
6	5	5	2	2	2	2	2	1	fc
6	5	5	3	2	2	2	1	2	fc
6	5	5	3	3	2	1	1	2	fc
6	5	5	3	3	2	2	2	11	fc
6	5	5	3	3	3	2	1	12	fc
6	5	5	3	3	3	3	2	24	fc
6	5	5	4	2	2	2	2	2	fc
6	5	5	4	3	2	2	1	8	fc
6	5	5	4	3	3	1	1	3	fc
6	5	5	4	3	3	2	2	45	fc
6	5	5	4	3	3	3	1	19	fc
6	5	5	4	3	3	3	3	40	fc
6	5	5	4	4	2	1	1	2	fc
6	5	5	4	4	2	2	2	11	fc
6	5	5	4	4	3	2	1	27	fc
6	5	5	4	4	3	3	2	115	fc
6	5	5	4	4	4	1	1	3	fc
6	5	5	4	4	4	2	2	29	fc
6	5	5	4	4	4	3	1	30	fc
6	5	5	4	4	4	3	3	110	fc
6	5	5	4	4	4	4	2	42	fc
6	5	5	4	4	4	4	4	25	fc
6	5	5	5	3	2	2	2	3	fc
6	5	5	5	3	3	2	1	4	fc
6	5	5	5	3	3	3	2	16	fc
6	5	5	5	4	2	2	1	2	fc
6	5	5	5	4	3	1	1	2	fc
6	5	5	5	4	3	2	2	23	fc
6	5	5	5	4	3	3	1	14	fc
6	5	5	5	4	3	3	3	42	fc
6	5	5	5	4	4	2	1	12	fc
6	5	5	5	4	4	3	2	75	fc
6	5	5	5	4	4	4	1	13	fc
6	5	5	5	4	4	4	3	79	fc
6	5	5	5	5	2	2	2	1	fc
6	5	5	5	5	3	2	1	3	fc
6	5	5	5	5	3	3	2	14	fc
6	5	5	5	5	4	1	1	2	fc
6	5	5	5	5	4	2	2	11	fc
6	5	5	5	5	4	3	1	11	fc
6	5	5	5	5	4	3	3	40	fc
6	5	5	5	5	4	4	2	29	fc
6	5	5	5	5	4	4	4	29	fc
6	5	5	5	5	5	2	1	4	fc
6	5	5	5	5	5	3	2	11	fc
6	5	5	5	5	5	4	1	5	fc
6	5	5	5	5	5	4	3	24	fc
6	5	5	5	5	5	5	2	4	fc
6	5	5	5	5	5	5	4	8	fc
6	6	2	2	2	2	1	1	1	fc
6	6	2	2	2	2	2	2	2	fc
6	6	3	2	2	2	2	1	2	fc
6	6	3	3	2	2	1	1	1	fc
6	6	3	3	2	2	2	2	5	fc
6	6	3	3	3	2	2	1	3	fc
6	6	3	3	3	3	1	1	1	fc
6	6	3	3	3	3	2	2	8	fc
6	6	3	3	3	3	3	1	2	fc
6	6	3	3	3	3	3	3	4	fc
6	6	4	2	2	2	2	2	1	fc
6	6	4	3	2	2	2	1	2	fc
6	6	4	3	3	2	1	1	1	fc
6	6	4	3	3	2	2	2	9	fc
6	6	4	3	3	3	2	1	6	fc
6	6	4	3	3	3	3	2	16	fc
6	6	4	4	2	2	2	2	2	fc
6	6	4	4	3	2	2	1	3	fc
6	6	4	4	3	3	1	1	1	fc
6	6	4	4	3	3	2	2	19	fc
6	6	4	4	3	3	3	1	7	fc
6	6	4	4	3	3	3	3	19	fc
6	6	4	4	4	2	1	1	1	fc
6	6	4	4	4	2	2	2	5	fc
6	6	4	4	4	3	2	1	6	fc
6	6	4	4	4	3	3	2	30	fc
6	6	4	4	4	4	1	1	1	fc
6	6	4	4	4	4	2	2	8	fc
6	6	4	4	4	4	3	1	6	fc
6	6	4	4	4	4	3	3	26	fc
6	6	4	4	4	4	4	2	9	fc
6	6	4	4	4	4	4	4	7	fc
6	6	5	3	2	2	2	2	1	fc
6	6	5	3	3	2	2	1	2	fc
6	6	5	3	3	3	1	1	1	fc
6	6	5	3	3	3	2	2	9	fc
6	6	5	3	3	3	3	1	4	fc
6	6	5	3	3	3	3	3	7	fc
6	6	5	4	3	2	2	2	4	fc
6	6	5	4	3	3	2	1	5	fc
6	6	5	4	3	3	3	2	25	fc
6	6	5	4	4	2	2	1	2	fc
6	6	5	4	4	3	1	1	1	fc
6	6	5	4	4	3	2	2	20	fc
6	6	5	4	4	3	3	1	12	fc
6	6	5	4	4	3	3	3	40	fc
6	6	5	4	4	4	2	1	5	fc
6	6	5	4	4	4	3	2	43	fc
6	6	5	4	4	4	4	1	6	fc
6	6	5	4	4	4	4	3	39	fc
6	6	5	5	3	3	2	2	5	fc
6	6	5	5	3	3	3	1	2	fc
6	6	5	5	3	3	3	3	8	fc
6	6	5	5	4	2	2	2	2	fc
6	6	5	5	4	3	2	1	3	fc
6	6	5	5	4	3	3	2	28	fc
6	6	5	5	4	4	1	1	1	fc
6	6	5	5	4	4	2	2	13	fc
6	6	5	5	4	4	3	1	12	fc
6	6	5	5	4	4	3	3	60	fc
6	6	5	5	4	4	4	2	28	fc
6	6	5	5	4	4	4	4	29	fc
6	6	5	5	5	3	2	2	4	fc
6	6	5	5	5	3	3	1	2	fc
6	6	5	5	5	3	3	3	10	fc
6	6	5	5	5	4	2	1	3	fc
6	6	5	5	5	4	3	2	27	fc
6	6	5	5	5	4	4	1	7	fc
6	6	5	5	5	4	4	3	51	fc
6	6	5	5	5	5	1	1	1	fc
6	6	5	5	5	5	2	2	5	fc
6	6	5	5	5	5	3	1	4	fc
6	6	5	5	5	5	3	3	15	fc
6	6	5	5	5	5	4	2	15	fc
6	6	5	5	5	5	4	4	27	fc
6	6	5	5	5	5	5	1	2	fc
6	6	5	5	5	5	5	3	9	fc
6	6	5	5	5	5	5	5	6	fc
6	6	6	3	3	2	2	2	1	fc
6	6	6	3	3	3	2	1	1	fc
6	6	6	3	3	3	3	2	3	fc
6	6	6	4	3	3	2	2	2	fc
6	6	6	4	3	3	3	1	2	fc
6	6	6	4	3	3	3	3	4	fc
6	6	6	4	4	2	2	2	1	fc
6	6	6	4	4	3	2	1	1	fc
6	6	6	4	4	3	3	2	9	fc
6	6	6	4	4	4	2	2	2	fc
6	6	6	4	4	4	3	1	3	fc
6	6	6	4	4	4	3	3	12	fc
6	6	6	4	4	4	4	2	6	fc
6	6	6	4	4	4	4	4	5	fc
6	6	6	5	3	3	3	2	2	fc
6	6	6	5	4	3	2	2	2	fc
6	6	6	5	4	3	3	1	2	fc
6	6	6	5	4	3	3	3	8	fc
6	6	6	5	4	4	2	1	1	fc
6	6	6	5	4	4	3	2	14	fc
6	6	6	5	4	4	4	1	4	fc
6	6	6	5	4	4	4	3	22	fc
6	6	6	5	5	3	3	2	4	fc
6	6	6	5	5	4	2	2	2	fc
6	6	6	5	5	4	3	1	3	fc
6	6	6	5	5	4	3	3	17	fc
6	6	6	5	5	4	4	2	14	fc
6	6	6	5	5	4	4	4	18	fc
6	6	6	5	5	5	2	1	1	fc
6	6	6	5	5	5	3	2	7	fc
6	6	6	5	5	5	4	1	4	fc
6	6	6	5	5	5	4	3	22	fc
6	6	6	5	5	5	5	2	5	fc
6	6	6	5	5	5	5	4	12	fc
6	6	6	6	3	3	3	3	1	fc
6	6	6	6	4	3	3	2	1	fc
6	6	6	6	4	4	2	2	1	fc
6	6	6	6	4	4	3	1	1	fc
6	6	6	6	4	4	3	3	4	fc
6	6	6	6	4	4	4	2	3	fc
6	6	6	6	4	4	4	4	4	fc
6	6	6	6	5	3	3	3	1	fc
6	6	6	6	5	4	3	2	3	fc
6	6	6	6	5	4	4	1	2	fc
6	6	6	6	5	4	4	3	9	fc
6	6	6	6	5	5	2	2	1	fc
6	6	6	6	5	5	3	1	1	fc
6	6	6	6	5	5	3	3	5	fc
6	6	6	6	5	5	4	2	7	fc
6	6	6	6	5	5	4	4	12	fc
6	6	6	6	5	5	5	1	2	fc
6	6	6	6	5	5	5	3	7	fc
6	6	6	6	5	5	5	5	5	fc
6	6	6	6	6	4	3	3	1	fc
6	6	6	6	6	4	4	2	1	fc
6	6	6	6	6	4	4	4	2	fc
6	6	6	6	6	5	3	2	1	fc
6	6	6	6	6	5	4	1	1	fc
6	6	6	6	6	5	4	3	4	fc
6	6	6	6	6	5	5	2	3	fc
6	6	6	6	6	5	5	4	5	fc
6	6	6	6	6	6	3	3	1	fc
6	6	6	6	6	6	4	2	1	fc
6	6	6	6	6	6	4	4	2	fc
6	6	6	6	6	6	5	1	1	fc
6	6	6	6	6	6	5	3	2	fc
6	6	6	6	6	6	5	5	2	fc
6	6	6	6	6	6	6	2	1	fc
6	6	6	6	6	6	6	4	1	fc
6	6	6	6	6	6	6	6	1	fc
7	1	1	1	1	1	1	1	1	fc
7	2	2	1	1	1	1	1	1	fc
7	2	2	2	2	1	1	1	1	fc
7	2	2	2	2	2	2	1	1	fc
7	3	2	2	1	1	1	1	1	fc
7	3	2	2	2	2	1	1	1	fc
7	3	2	2	2	2	2	2	1	fc
7	3	3	2	2	1	1	1	1	fc
7	3	3	2	2	2	2	1	2	fc
7	3	3	3	1	1	1	1	1	fc
7	3	3	3	2	2	1	1	2	fc
7	3	3	3	2	2	2	2	3	fc
7	3	3	3	3	1	1	1	1	fc
7	3	3	3	3	2	2	1	3	fc
7	3	3	3	3	3	1	1	1	fc
7	3	3	3	3	3	2	2	4	fc
7	3	3	3	3	3	3	1	2	fc
7	3	3	3	3	3	3	3	2	fc
7	4	2	2	2	1	1	1	1	fc
7	4	2	2	2	2	2	1	1	fc
7	4	3	2	2	2	1	1	1	fc
7	4	3	2	2	2	2	2	2	fc
7	4	3	3	2	1	1	1	1	fc
7	4	3	3	2	2	2	1	3	fc
7	4	3	3	3	2	1	1	2	fc
7	4	3	3	3	2	2	2	7	fc
7	4	3	3	3	3	2	1	3	fc
7	4	3	3	3	3	3	2	5	fc
7	4	4	2	2	2	2	1	1	fc
7	4	4	3	2	2	1	1	1	fc
7	4	4	3	2	2	2	2	3	fc
7	4	4	3	3	1	1	1	1	fc
7	4	4	3	3	2	2	1	5	fc
7	4	4	3	3	3	1	1	2	fc
7	4	4	3	3	3	2	2	12	fc
7	4	4	3	3	3	3	1	4	fc
7	4	4	3	3	3	3	3	7	fc
7	4	4	4	2	2	2	1	1	fc
7	4	4	4	3	2	1	1	1	fc
7	4	4	4	3	2	2	2	4	fc
7	4	4	4	3	3	2	1	4	fc
7	4	4	4	3	3	3	2	11	fc
7	4	4	4	4	1	1	1	1	fc
7	4	4	4	4	2	2	1	2	fc
7	4	4	4	4	3	1	1	1	fc
7	4	4	4	4	3	2	2	7	fc
7	4	4	4	4	3	3	1	4	fc
7	4	4	4	4	3	3	3	11	fc
7	4	4	4	4	4	2	1	1	fc
7	4	4	4	4	4	3	2	5	fc
7	4	4	4	4	4	4	1	2	fc
7	4	4	4	4	4	4	3	4	fc
7	5	2	2	2	2	1	1	1	fc
7	5	2	2	2	2	2	2	1	fc
7	5	3	2	2	2	2	1	1	fc
7	5	3	3	2	2	1	1	1	fc
7	5	3	3	2	2	2	2	3	fc
7	5	3	3	3	2	2	1	2	fc
7	5	3	3	3	3	1	1	1	fc
7	5	3	3	3	3	2	2	5	fc
7	5	3	3	3	3	3	1	1	fc
7	5	3	3	3	3	3	3	2	fc
7	5	4	2	2	2	2	2	1	fc
7	5	4	3	2	2	2	1	1	fc
7	5	4	3	3	2	1	1	1	fc
7	5	4	3	3	2	2	2	7	fc
7	5	4	3	3	3	2	1	4	fc
7	5	4	3	3	3	3	2	11	fc
7	5	4	4	2	2	2	2	1	fc
7	5	4	4	3	2	2	1	2	fc
7	5	4	4	3	3	1	1	1	fc
7	5	4	4	3	3	2	2	14	fc
7	5	4	4	3	3	3	1	4	fc
7	5	4	4	3	3	3	3	13	fc
7	5	4	4	4	2	1	1	1	fc
7	5	4	4	4	2	2	2	3	fc
7	5	4	4	4	3	2	1	4	fc
7	5	4	4	4	3	3	2	20	fc
7	5	4	4	4	4	1	1	1	fc
7	5	4	4	4	4	2	2	6	fc
7	5	4	4	4	4	3	1	3	fc
7	5	4	4	4	4	3	3	18	fc
7	5	4	4	4	4	4	2	5	fc
7	5	4	4	4	4	4	4	4	fc
7	5	5	3	2	2	2	2	1	fc
7	5	5	3	3	2	2	1	1	fc
7	5	5	3	3	3	1	1	1	fc
7	5	5	3	3	3	2	2	5	fc
7	5	5	3	3	3	3	1	2	fc
7	5	5	3	3	3	3	3	4	fc
7	5	5	4	3	2	2	2	2	fc
7	5	5	4	3	3	2	1	2	fc
7	5	5	4	3	3	3	2	11	fc
7	5	5	4	4	2	2	1	1	fc
7	5	5	4	4	3	1	1	1	fc
